id,url,name,since,about,response_time,response_rate,acceptance_rate,is_superhost,thumbnail_url,picture_url,neighbourhood,listings_count,total_listings_count,verifications,has_profile_pic,identity_verified,calculated_host_listings_count,city,state,country
474837,https://www.airbnb.com/users/show/474837,Peggi &  Donovan,2015-03-17,"Hi, we are Peggi and Donovan! Peggi is a wardrobe/prop and personal stylist and I work in photo production and love to build stuff. I've done a lot of the work on our beautiful home myself and so take great pride in sharing it with fellow AirBnb travelers. We love to travel ourselves and frequently find ourselves away from home - which is good for you!!! We have tried very hard to think of every little detail to make your stay in Portland absolutely perfect. We've decorated our home with unique artwork and cool touches found on our never ending treasure hunts. We hope you'll love it as much as we do.",within an hour,100,N/A,t,https://a2.muscache.com/im/pictures/b8a0f79c-f72f-4bd3-8336-5e884cdb13af.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/b8a0f79c-f72f-4bd3-8336-5e884cdb13af.jpg?aki_policy=profile_x_medium,Richmond,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
51261759,https://www.airbnb.com/users/show/51261759,Fred,2015-12-13,"",within an hour,100,N/A,f,https://a2.muscache.com/im/pictures/06c20ae7-04d6-43ae-9c42-56a814807444.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/06c20ae7-04d6-43ae-9c42-56a814807444.jpg?aki_policy=profile_x_medium,,4,4,"['email', 'phone', 'reviews', 'jumio']",t,t,4,Portland, Oregon, United States
2547933,https://www.airbnb.com/users/show/2547933,Van,2012-06-04,Originally from Mississippi!  ,within an hour,100,N/A,t,https://a2.muscache.com/im/pictures/93a70536-14b0-487b-bbe8-d46aaa1a7e03.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/93a70536-14b0-487b-bbe8-d46aaa1a7e03.jpg?aki_policy=profile_x_medium,Boise-Eliot,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
23876063,https://www.airbnb.com/users/show/23876063,Miles,2014-11-17,"",within a few hours,100,N/A,f,https://a2.muscache.com/im/pictures/13fc3a2d-6584-4fb8-bbdd-33db323056e8.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/13fc3a2d-6584-4fb8-bbdd-33db323056e8.jpg?aki_policy=profile_x_medium,Richmond,3,3,"['email', 'phone', 'reviews']",t,f,3,Portland, Oregon, United States
42487523,https://www.airbnb.com/users/show/42487523,Georgia,2015-08-25,"",N/A,,N/A,f,https://a2.muscache.com/im/pictures/abb1d691-13f8-425b-a4b4-d078b2b717c3.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/abb1d691-13f8-425b-a4b4-d078b2b717c3.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,f,1,,,
2854451,https://www.airbnb.com/users/show/2854451,Julie,2012-07-06,"I love to fly, in dreams and real life.  My favorite objects are clouds.",within a few hours,100,N/A,f,https://a1.muscache.com/im/users/2854451/profile_pic/1341630435/original.jpg?aki_policy=profile_small,https://a1.muscache.com/im/users/2854451/profile_pic/1341630435/original.jpg?aki_policy=profile_x_medium,Eliot,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,1,PA,"",""
55781455,https://www.airbnb.com/users/show/55781455,Reg,2016-01-23,"",N/A,,N/A,f,https://a2.muscache.com/im/pictures/46e671c7-6c79-4994-9668-3209483f9ac5.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/46e671c7-6c79-4994-9668-3209483f9ac5.jpg?aki_policy=profile_x_medium,Kenton,1,1,"['email', 'phone', 'facebook', 'reviews']",t,f,1,Portland, Oregon, United States
1374638,https://www.airbnb.com/users/show/1374638,Ken And Spyder,2011-11-05,"We are Ken and Spyder.  Ken originally from Chicago and Spyder from Milwaukee, WI. We have been Air BnB hosts for over 3 years, but in a home in SW Portland.  We purchased and moved into this sweet 1909 ""Four-Square"" in July 2014, and are still putting on a few finishing touches. We hope our home reflects our shared warm and whimsical personalities! It is something of a celebration center with lots of dinners, dance lessons, classes, parties and seminars held here.

About Ken: I love Portland.   Our quirky people, our food, the natural environment and the grace with which people easily evolve acquaintances into friendships.

I've traveled widely and speak French, decent German, survival Spanish and the international language of cooking.      If I had a month to go anywhere I'd probably choose Italy for its food and mellow character.     I've lived in Cameroon West Africa while in the Peace Corps, worked and lived in St. Louis and went to graduate school in upstate New York at Cornell. 

My career is in the finance industry and I have a very mainstream background but socially and politically am usually on the liberal side of most social issues.

My passion is the outdoors where I spend a lot of time hiking, camping and cross-country skiing.

I am also passionate about creating and participating in community.   Our home is regularly hosting an event of some sort and guests are always welcome to participate.   Examples have included salsa dancing, champagne tasting, pizza making, movie nights, meditation circles, workshops and seminars.       Since I'm not a musician or artist in any traditional sense, I contribute the art of being the host and see it as a sacred goal to bring people together in grace and comfort.

I'm a regular at ecstatic dance in Portland where on any night of the week you can find a fun, free-form dance to attend.  Am a fan of Burning Man too having attended a few times.

Favorite places in Oregon include Breitenbush Hot Springs, Alvord Dessert, Wallowa Mountains, water falls, our coastline, Sunriver, the Columbia River Gorge and most places where big trees grow.

About Spyder:  I’ve been living in Portland for 7 years, and love the fact that I can enjoy winter snow sports on the mountain, then leave it all behind, come home and hop on my bike to get around (you can't do that in Wisconsin in the winter)!  I love more than anything to be in nature and Oregon lends itself to that in extraordinary ways, from mountains to ocean to desert, rainforests, hot springs, and more. 

My next big adventure is to go scuba diving in a beautiful reef somewhere in this hemisphere.  

I'm the mother of an aerialist/stilt walking circus performer!

All aspects of health and wellness is my passion.  I am a Shiatsu practitioner and transformational coach (feel free to ask me what that is!) Eating well has been a focus since early adulthood and enjoy cooking, gardening and going to the farmer’s market.  I also enjoy making herbal tinctures, tea blends, healing salves and rich body butters.

Boredom is not in my vocabulary.  I'm a bike commuter, rock climber, backpacker, x-country skier, snowboarder, dancer. I love being creative, and making music.  Ken and I met through ecstatic dance here in Portland, and it is a beautiful, heartfelt community.  

Sure, we do this to make a few extra bucks but more importantly, we do it  for the chance to meet new people and to help them find the beauty of the Portland area that we love.   Our style is very low-tech and hands-off.   If you like to chill out on your own, please feel at home doing that.   If you'd like to share a cup of coffee or a glass of wine  - so much the better.

We look forward to meeting you in our home.

",within an hour,100,N/A,t,https://a0.muscache.com/im/users/1374638/profile_pic/1386824366/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1374638/profile_pic/1386824366/original.jpg?aki_policy=profile_x_medium,Richmond,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
6178301,https://www.airbnb.com/users/show/6178301,Justin,2013-05-01,"New Portland resident, via Seattle, Brooklyn, San Francisco.  Designer, carpenter . . . into old houses, biking, swimming and hiking!",within an hour,100,N/A,f,https://a2.muscache.com/im/users/6178301/profile_pic/1367422118/original.jpg?aki_policy=profile_small,https://a2.muscache.com/im/users/6178301/profile_pic/1367422118/original.jpg?aki_policy=profile_x_medium,King,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,1,Portland, Oregon, United States
4955213,https://www.airbnb.com/users/show/4955213,Erin,2013-02-03,"Happy citizen of beautiful Portland, OR!",within a day,100,N/A,f,https://a2.muscache.com/im/pictures/0c5fe20e-e8f8-4223-b589-6d15695da63b.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/0c5fe20e-e8f8-4223-b589-6d15695da63b.jpg?aki_policy=profile_x_medium,South Burlingame,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
17575711,https://www.airbnb.com/users/show/17575711,Saskia,2014-07-02,"",within an hour,100,N/A,f,https://a2.muscache.com/im/pictures/62333e1b-2b41-4870-8473-c704d525beb4.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/62333e1b-2b41-4870-8473-c704d525beb4.jpg?aki_policy=profile_x_medium,Hosford-Abernethy,1,1,"['email', 'phone', 'reviews']",t,f,1,Portland, Oregon, United States
34467,https://www.airbnb.com/users/show/34467,Lisa,2009-08-28,"",within an hour,100,N/A,t,https://a2.muscache.com/im/pictures/3f7cba13-1a9c-4467-8e68-af6fda1df8a8.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/3f7cba13-1a9c-4467-8e68-af6fda1df8a8.jpg?aki_policy=profile_x_medium,Woodlawn,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
23984797,https://www.airbnb.com/users/show/23984797,Shannon,2014-11-20,"",within a day,100,N/A,f,https://a2.muscache.com/im/pictures/b63ffe71-2f6e-4d92-b747-2e213191d42d.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/b63ffe71-2f6e-4d92-b747-2e213191d42d.jpg?aki_policy=profile_x_medium,South Portland,1,1,"['phone', 'reviews']",t,f,1,Portland, Oregon, United States
3989389,https://www.airbnb.com/users/show/3989389,Jean,2012-10-27,"",N/A,,N/A,f,https://a2.muscache.com/im/users/3989389/profile_pic/1423436866/original.jpg?aki_policy=profile_small,https://a2.muscache.com/im/users/3989389/profile_pic/1423436866/original.jpg?aki_policy=profile_x_medium,Overlook,1,1,"['email', 'phone', 'reviews']",t,f,1,Portland, Oregon, United States
13276813,https://www.airbnb.com/users/show/13276813,Carrie,2014-03-18,"I moved to Portland in 2001, wanting to explore the Pacific NW, & haven't looked back since.  Portland truly has all there is to offer, an incredible outdoor scene as well as one of the best restaurant & bar scenes in the country.  I love hosting friends & family, and give them a glimpse into what it is like to live in Portland.
I've worked in the hospitality industry my entire life & couldn't have picked a better city to land.  I own a small neighborhood cocktail lounge in SE & love making people feel comfortable & happy.  When I travel, I like to feel the same.  My goal with hosting is to make sure you have everything you need while you're enjoying this fabulous town.  I try to make my house comfortable so you can fully relax when you're back after a long day of taking in the sights.
Cheers!",within an hour,100,N/A,f,https://a2.muscache.com/im/pictures/abe323a3-8922-4c06-ae5a-672835b270f7.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/abe323a3-8922-4c06-ae5a-672835b270f7.jpg?aki_policy=profile_x_medium,Roseway,1,1,"['email', 'phone', 'jumio']",t,f,1,Portland, Oregon, United States
24273359,https://www.airbnb.com/users/show/24273359,Erik,2014-11-28,Cool dude,within an hour,100,N/A,f,https://a2.muscache.com/im/users/24273359/profile_pic/1417235185/original.jpg?aki_policy=profile_small,https://a2.muscache.com/im/users/24273359/profile_pic/1417235185/original.jpg?aki_policy=profile_x_medium,Woodstock,4,4,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,3,Portland, Oregon, United States
36535553,https://www.airbnb.com/users/show/36535553,Paige,2015-06-23,"",within a few hours,100,N/A,f,https://a1.muscache.com/im/users/36535553/profile_pic/1435079264/original.jpg?aki_policy=profile_small,https://a1.muscache.com/im/users/36535553/profile_pic/1435079264/original.jpg?aki_policy=profile_x_medium,Irvington,2,2,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,2,Portland, Oregon, United States
48719496,https://www.airbnb.com/users/show/48719496,Isaac,2015-11-10,"",N/A,,N/A,f,https://a2.muscache.com/im/pictures/f0e6d710-f883-4628-97e9-da6c95eec491.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/f0e6d710-f883-4628-97e9-da6c95eec491.jpg?aki_policy=profile_x_medium,Kerns,1,1,['phone'],t,f,1,Los Angeles, California, United States
25479410,https://www.airbnb.com/users/show/25479410,Jill,2015-01-02,"",within an hour,100,N/A,f,https://a0.muscache.com/im/users/25479410/profile_pic/1420176596/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/25479410/profile_pic/1420176596/original.jpg?aki_policy=profile_x_medium,Pearl,2,2,"['phone', 'reviews']",t,f,2,Portland, Oregon, United States
68458812,https://www.airbnb.com/users/show/68458812,Heather,2016-04-23,"",within an hour,100,N/A,t,https://a2.muscache.com/im/pictures/c85f8ec4-3e61-4fd1-949a-6942295a89c2.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/c85f8ec4-3e61-4fd1-949a-6942295a89c2.jpg?aki_policy=profile_x_medium,Marshall Park,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
5248101,https://www.airbnb.com/users/show/5248101,Taylor,2013-02-27,"Hi, 

My name is Taylor.  I love being active, traveling, as well as cooking!",N/A,,N/A,f,https://a2.muscache.com/im/pictures/d913aba5-610b-4af6-b4b5-5b97f0853800.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/d913aba5-610b-4af6-b4b5-5b97f0853800.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,f,1,Portland, Oregon, United States
19252862,https://www.airbnb.com/users/show/19252862,Kelly,2014-07-31,"",within an hour,100,N/A,f,https://a1.muscache.com/im/users/19252862/profile_pic/1426644712/original.jpg?aki_policy=profile_small,https://a1.muscache.com/im/users/19252862/profile_pic/1426644712/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'reviews']",t,f,1,Portland, Oregon, United States
89723724,https://www.airbnb.com/users/show/89723724,Marlene,2016-08-13,"",within an hour,100,N/A,f,https://a2.muscache.com/im/pictures/3d0389af-1727-42c3-a185-a2a9541a656f.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/3d0389af-1727-42c3-a185-a2a9541a656f.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,f,1,Portland, Oregon, United States
41805693,https://www.airbnb.com/users/show/41805693,Peter,2015-08-18,"",N/A,,N/A,f,https://a0.muscache.com/im/users/41805693/profile_pic/1439902301/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/41805693/profile_pic/1439902301/original.jpg?aki_policy=profile_x_medium,Pearl,1,1,"['email', 'phone', 'reviews', 'jumio', 'kba']",t,t,1,Pittsburgh, Pennsylvania, United States
15081218,https://www.airbnb.com/users/show/15081218,Linda,2014-05-04,"",within an hour,100,N/A,f,https://a2.muscache.com/im/users/15081218/profile_pic/1438962861/original.jpg?aki_policy=profile_small,https://a2.muscache.com/im/users/15081218/profile_pic/1438962861/original.jpg?aki_policy=profile_x_medium,Richmond,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
30224196,https://www.airbnb.com/users/show/30224196,Amanda,2015-03-29,"",within a few hours,100,N/A,t,https://a2.muscache.com/im/pictures/3bcd5000-daaa-4987-b8e7-2ba7b046d650.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/3bcd5000-daaa-4987-b8e7-2ba7b046d650.jpg?aki_policy=profile_x_medium,Overlook,2,2,"['email', 'phone', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
19756066,https://www.airbnb.com/users/show/19756066,Randal,2014-08-09,"",within an hour,100,N/A,t,https://a0.muscache.com/im/users/19756066/profile_pic/1407643219/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/19756066/profile_pic/1407643219/original.jpg?aki_policy=profile_x_medium,Sullivan's Gulch,1,1,"['email', 'phone', 'reviews']",t,f,1,Portland, Oregon, United States
14016341,https://www.airbnb.com/users/show/14016341,Eric & Andrea,2014-04-07,"I am a computer nerd originally from out east and now living in Portland, OR.  My wife is a massage therapist originally from Washington. We are both in our mid 30s and very respectful.  ",within an hour,100,N/A,t,https://a2.muscache.com/im/pictures/cbe20e61-6698-460c-b7ed-f9082c39c0c8.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/cbe20e61-6698-460c-b7ed-f9082c39c0c8.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
